"","acceptedScientificName","lat","lon"
"437","Senegalia roemeriana Britton & Rose",30.599821,-103.905519
"438","Senegalia greggii Britton & Rose",31.921162,-109.128619
"439","Senegalia greggii Britton & Rose",31.038601,-103.536097
"440","Senegalia berlandieri Britton & Rose",26.525868,-98.076807
"441","Senegalia greggii Britton & Rose",33.360652,-114.101952
"442","Senegalia greggii Britton & Rose",32.677666,-116.098623
"443","Senegalia greggii Britton & Rose",31.031013,-103.55424
"444","Senegalia greggii Britton & Rose",34.866401,-111.750911
"445","Senegalia greggii Britton & Rose",32.631295,-115.951654
"446","Senegalia greggii Britton & Rose",33.362399,-111.989724
"447","Senegalia roemeriana Britton & Rose",29.628495,-99.199869
"448","Senegalia greggii Britton & Rose",32.651092,-116.103448
"449","Senegalia nigrescens (Oliv.) P.J.H.Hurter",-23.766255,30.659408
"450","Senegalia bonariensis (Gillies) Seigler & Ebinger",-31.729606,-60.912986
"451","Senegalia greggii Britton & Rose",33.295287,-109.196176
"452","Senegalia berlandieri Britton & Rose",29.411165,-100.914012
"453","Senegalia burkei (Benth.) Kyal. & Boatwr.",-24.521412,31.121975
"454","Senegalia greggii Britton & Rose",31.835117,-110.354828
"455","Senegalia roemeriana Britton & Rose",29.884743,-98.266392
"456","Senegalia roemeriana Britton & Rose",30.445912,-99.79588
"457","Senegalia greggii Britton & Rose",34.022386,-116.079122
"458","Senegalia greggii Britton & Rose",31.867419,-116.126083
"459","Senegalia galpinii (Burtt Davy) Seigler & Ebinger",-25.833418,28.273127
"460","Senegalia caffra (Thunb.) P.J.H.Hurter & Mabb.",-25.618144,28.363636
"461","Senegalia greggii Britton & Rose",33.974675,-116.485739
"462","Senegalia greggii Britton & Rose",30.937452,-103.776596
"463","Senegalia greggii Britton & Rose",34.014792,-116.171784
"464","Senegalia greggii Britton & Rose",31.907171,-116.094763
"465","Senegalia berlandieri Britton & Rose",29.493368,-99.713346
"466","Senegalia roemeriana Britton & Rose",29.771257,-98.486196
"467","Senegalia greggii Britton & Rose",30.285538,-100.5411
"468","Senegalia berlandieri Britton & Rose",29.357042,-99.965212
"469","Senegalia greggii Britton & Rose",34.030132,-116.146983
"470","Senegalia berlandieri Britton & Rose",26.772982,-99.836482
"471","Senegalia praecox (Griseb.) Seigler & Ebinger",-31.172527,-64.317429
"472","Senegalia berlandieri Britton & Rose",25.452231,-102.586721
"473","Senegalia greggii Britton & Rose",34.226108,-112.09636
"474","Senegalia roemeriana Britton & Rose",30.271592,-100.562483
"475","Senegalia berlandieri Britton & Rose",25.627369,-100.212631
"476","Senegalia greggii Britton & Rose",33.130085,-116.431147
"477","Senegalia greggii Britton & Rose",36.711636,-114.709733
"478","Senegalia Raf.",29.5,-101
"479","Senegalia chundra (Roxb. ex Rottler) Maslin",14.233229,77.610302
"480","Senegalia nigrescens (Oliv.) P.J.H.Hurter",-25.665563,31.86597
"481","Senegalia greggii Britton & Rose",33.894958,-111.949813
"482","Senegalia berlandieri Britton & Rose",29.392939,-98.496373
"483","Senegalia roemeriana Britton & Rose",29.60225,-98.518953
"484","Senegalia caffra (Thunb.) P.J.H.Hurter & Mabb.",-33.451626,27.040123
"485","Senegalia greggii Britton & Rose",34.102133,-116.298355
"486","Senegalia greggii Britton & Rose",33.702874,-116.373091
"487","Senegalia greggii Britton & Rose",28.210885,-105.021384
"488","Senegalia macrostachya (Rchb. ex DC.) Kyal. & Boatwr.",10.931329,1.146741
"489","Senegalia mellifera (Vahl) Seigler & Ebinger",-19.959906,23.476939
"490","Senegalia mellifera (Vahl) Seigler & Ebinger",-24.604508,26.006834
"491","Senegalia caffra (Thunb.) P.J.H.Hurter & Mabb.",-33.513021,26.975808
"492","Senegalia mellifera (Vahl) Seigler & Ebinger",-20.928586,23.351089
"493","Senegalia polyphylla Britton & Rose ex Britton & Killip",-9.971958,-41.342508
"494","Senegalia praecox (Griseb.) Seigler & Ebinger",-28.825663,-60.282106
"495","Senegalia greggii Britton & Rose",33.585948,-116.439785
"496","Senegalia greggii Britton & Rose",33.257795,-116.405986
"497","Senegalia berlandieri Britton & Rose",27.573974,-99.436298
"498","Senegalia greggii Britton & Rose",31.392057,-103.57868
"499","Senegalia roemeriana Britton & Rose",29.498258,-98.705322
"500","Senegalia greggii Britton & Rose",26.53544,-98.04703
"501","Senegalia berlandieri Britton & Rose",27.57476,-99.435027
"502","Senegalia berlandieri Britton & Rose",27.574749,-99.435082
"503","Senegalia roemeriana Britton & Rose",29.497442,-98.706367
"504","Senegalia berlandieri Britton & Rose",27.574631,-99.435737
"505","Senegalia greggii Britton & Rose",34.025237,-116.078488
"506","Senegalia greggii Britton & Rose",34.04768,-116.067483
"507","Senegalia burkei (Benth.) Kyal. & Boatwr.",-24.314855,30.763874
"508","Senegalia greggii Britton & Rose",33.24439,-116.391108
"509","Senegalia greggii Britton & Rose",34.02365,-116.077928
"510","Senegalia roemeriana Britton & Rose",29.565008,-98.587043
"511","Senegalia greggii Britton & Rose",33.624542,-116.406075
"512","Senegalia greggii Britton & Rose",34.030156,-116.146905
"513","Senegalia greggii Britton & Rose",33.735813,-115.808975
"514","Senegalia greggii Britton & Rose",33.736645,-115.810122
"515","Senegalia greggii Britton & Rose",33.647863,-116.380132
"516","Senegalia greggii Britton & Rose",34.040728,-116.199528
"517","Senegalia greggii Britton & Rose",33.806313,-115.77517
"518","Senegalia greggii Britton & Rose",35.85345,-115.185684
"519","Senegalia greggii Britton & Rose",31.728406,-116.067178
"520","Senegalia greggii Britton & Rose",34.700646,-112.010285
"521","Senegalia greggii Britton & Rose",33.987735,-116.021412
"522","Senegalia greggii Britton & Rose",33.642172,-116.384258
"524","Senegalia greggii Britton & Rose",32.532653,-116.027122
"525","Senegalia greggii Britton & Rose",31.864131,-116.119256
"526","Senegalia berlandieri Britton & Rose",29.605431,-100.454299
"527","Senegalia greggii Britton & Rose",33.517065,-111.967341
"528","Senegalia greggii Britton & Rose",32.5341,-116.030088
"529","Senegalia greggii Britton & Rose",31.743033,-116.023597
"530","Senegalia caffra (Thunb.) P.J.H.Hurter & Mabb.",-25.710832,27.198075
"531","Senegalia nigrescens (Oliv.) P.J.H.Hurter",-24.183792,30.616572
"532","Senegalia burkei (Benth.) Kyal. & Boatwr.",-24.792555,27.68973
"533","Senegalia praecox (Griseb.) Seigler & Ebinger",-31.205816,-64.289673
"534","Senegalia nigrescens (Oliv.) P.J.H.Hurter",-18.604788,22.081
"535","Senegalia greggii Britton & Rose",33.666667,-116.318011
"536","Senegalia greggii Britton & Rose",36.280309,-114.19979
"537","Senegalia greggii Britton & Rose",29.755582,-114.744737
"538","Senegalia greggii Britton & Rose",36.337565,-114.145817
"539","Senegalia praecox (Griseb.) Seigler & Ebinger",-31.875038,-60.648511
"540","Senegalia greggii Britton & Rose",33.342653,-112.041735
"541","Senegalia greggii Britton & Rose",36.283327,-114.192124
"542","Senegalia praecox (Griseb.) Seigler & Ebinger",-27.201389,-61.225556
"543","Senegalia schweinfurthii (Brenan & Exell) Seigler & Ebinger",-17.928151,25.856169
"544","Senegalia greggii Britton & Rose",34.025869,-116.141161
"545","Senegalia burkei (Benth.) Kyal. & Boatwr.",-24.773663,27.690237
"546","Senegalia caffra (Thunb.) P.J.H.Hurter & Mabb.",-26.048967,27.791705
"547","Senegalia greggii Britton & Rose",31.286732,-103.343921
"548","Senegalia greggii Britton & Rose",36.292102,-114.214145
"549","Senegalia greggii Britton & Rose",34.036631,-116.133836
"550","Senegalia mellifera subsp. detinens (Burch.) Kyal. & Boatwr.",-19.959652,23.477724
"551","Senegalia greggii Britton & Rose",27.570965,-99.427686
"552","Senegalia greggii Britton & Rose",33.352528,-112.019172
"553","Senegalia caffra (Thunb.) P.J.H.Hurter & Mabb.",-29.67426,30.850418
"554","Senegalia greggii Britton & Rose",34.039867,-116.132417
"555","Senegalia greggii Britton & Rose",30.920126,-103.060687
"556","Senegalia greggii Britton & Rose",33.741208,-116.421844
"557","Senegalia erubescens (Welw. ex Oliv.) Kyal. & Boatwr.",-24.556754,25.963161
"558","Senegalia peninsularis Britton & Rose",23.901894,-109.817535
"559","Senegalia nigrescens (Oliv.) P.J.H.Hurter",-19.996582,28.934692
"560","Senegalia greggii Britton & Rose",32.710638,-115.909219
"561","Senegalia nigrescens (Oliv.) P.J.H.Hurter",-22.404674,26.676306
"562","Senegalia greggii Britton & Rose",36.532887,-114.102139
"563","Senegalia nigrescens (Oliv.) P.J.H.Hurter",-22.23729,26.737274
"564","Senegalia greggii Britton & Rose",36.291959,-114.14958
"565","Senegalia galpinii (Burtt Davy) Seigler & Ebinger",-20,28.933333
"566","Senegalia greggii Britton & Rose",32.676306,-115.906487
"567","Senegalia greggii Britton & Rose",32.676439,-115.905981
"568","Senegalia nigrescens (Oliv.) P.J.H.Hurter",-22.404109,26.671424
"570","Senegalia greggii Britton & Rose",29.184885,-99.790927
"571","Senegalia polyphylla Britton & Rose ex Britton & Killip",14.34119,-89.56161
"572","Senegalia berlandieri Britton & Rose",16.584594,-97.198987
"573","Senegalia bonariensis (Gillies) Seigler & Ebinger",-34.542279,-58.434998
"574","Senegalia greggii Britton & Rose",33.874976,-115.905762
"575","Senegalia greggii Britton & Rose",33.73231,-111.775605
"576","Senegalia greggii Britton & Rose",33.548611,-111.593478
"577","Senegalia greggii Britton & Rose",32.325474,-104.025996
"578","Senegalia caffra (Thunb.) P.J.H.Hurter & Mabb.",-25.793295,28.199042
"579","Senegalia berlandieri Britton & Rose",27.572702,-99.429041
"580","Senegalia greggii Britton & Rose",34.123377,-116.28023
"581","Senegalia greggii Britton & Rose",34.04208,-116.06989
"582","Senegalia caffra (Thunb.) P.J.H.Hurter & Mabb.",-25.810628,28.356825
"583","Senegalia caffra (Thunb.) P.J.H.Hurter & Mabb.",-26.103328,27.940903
"584","Senegalia berlandieri Britton & Rose",29.345002,-98.883918
"585","Senegalia caffra (Thunb.) P.J.H.Hurter & Mabb.",-25.812172,28.357378
"586","Senegalia galpinii (Burtt Davy) Seigler & Ebinger",-26.101794,27.943287
"587","Senegalia caffra (Thunb.) P.J.H.Hurter & Mabb.",-25.748712,28.294222
"588","Senegalia greggii Britton & Rose",33.727061,-111.866684
"589","Senegalia greggii Britton & Rose",34.274097,-116.467961
"590","Senegalia greggii Britton & Rose",29.318316,-103.207733
"591","Senegalia caffra (Thunb.) P.J.H.Hurter & Mabb.",-25.616439,28.36182
"592","Senegalia greggii Britton & Rose",33.672487,-116.415153
"593","Senegalia greggii Britton & Rose",34.781059,-115.653712
"594","Senegalia greggii Britton & Rose",30.282103,-100.538253
"595","Senegalia caffra (Thunb.) P.J.H.Hurter & Mabb.",-25.814287,28.287453
"597","Senegalia berlandieri Britton & Rose",29.605841,-100.452569
"598","Senegalia greggii Britton & Rose",33.111921,-116.345232
"599","Senegalia greggii Britton & Rose",33.670894,-116.365379
"600","Senegalia greggii Britton & Rose",29.626827,-99.191612
"601","Senegalia greggii Britton & Rose",33.665272,-115.419638
"602","Senegalia greggii Britton & Rose",35.470242,-115.446757
"603","Senegalia greggii Britton & Rose",35.114555,-114.985147
"604","Senegalia greggii Britton & Rose",33.669753,-115.421278
"605","Senegalia greggii Britton & Rose",34.66661,-116.979336
"606","Senegalia greggii Britton & Rose",33.66857,-116.404065
"607","Senegalia greggii Britton & Rose",33.761071,-116.48242
"608","Senegalia greggii Britton & Rose",33.668397,-116.404086
"609","Senegalia greggii Britton & Rose",33.22837,-116.462228
"610","Senegalia greggii Britton & Rose",33.867889,-115.859181
"611","Senegalia berlandieri Britton & Rose",29.897659,-100.98485
"612","Senegalia greggii Britton & Rose",35.170911,-115.647557
"613","Senegalia roemeriana Britton & Rose",29.628389,-98.437782
"614","Senegalia greggii Britton & Rose",35.112754,-114.829858
"615","Senegalia greggii Britton & Rose",35.170802,-115.647483
"616","Senegalia greggii Britton & Rose",35.463187,-115.48648
"617","Senegalia berlandieri Britton & Rose",26.750208,-98.621503
"618","Senegalia greggii Britton & Rose",33.890565,-116.682834
"619","Senegalia greggii Britton & Rose",33.210152,-116.459251
"620","Senegalia greggii Britton & Rose",35.273568,-114.825595
"621","Senegalia greggii Britton & Rose",31.945867,-116.137611
"622","Senegalia greggii Britton & Rose",35.182803,-115.613923
"623","Senegalia greggii Britton & Rose",34.007019,-116.051583
"624","Senegalia greggii Britton & Rose",34.103792,-116.316547
"625","Senegalia greggii Britton & Rose",31.835636,-110.352798
"626","Senegalia greggii Britton & Rose",32.67682,-115.906867
"627","Senegalia greggii Britton & Rose",34.085413,-116.138946
"628","Senegalia greggii Britton & Rose",36.147254,-115.412805
"629","Senegalia greggii Britton & Rose",34.122383,-116.309578
"630","Senegalia greggii Britton & Rose",33.949395,-116.676405
"631","Senegalia berlandieri Britton & Rose",29.582587,-99.736887
"632","Senegalia greggii Britton & Rose",29.755544,-114.746147
"633","Senegalia greggii Britton & Rose",34.030159,-116.146948
"634","Senegalia greggii Britton & Rose",29.766778,-114.746575
"635","Senegalia greggii Britton & Rose",31.314979,-103.310313
"636","Senegalia greggii Britton & Rose",33.966028,-111.862739
"637","Senegalia greggii Britton & Rose",30.025417,-115.270486
"638","Senegalia greggii Britton & Rose",33.625172,-112.088457
"639","Senegalia greggii Britton & Rose",33.595525,-116.288758
"640","Senegalia greggii Britton & Rose",34.040546,-116.198105
"641","Senegalia greggii Britton & Rose",34.037728,-116.199303
"642","Senegalia greggii Britton & Rose",34.027778,-116.178642
"643","Senegalia berlandieri Britton & Rose",25.851977,-97.414955
"644","Senegalia berlandieri Britton & Rose",29.231205,-99.342863
"645","Senegalia berlandieri Britton & Rose",29.345249,-98.883428
"646","Senegalia greggii Britton & Rose",33.018724,-116.361888
"647","Senegalia greggii Britton & Rose",34.104256,-116.183913
"648","Senegalia greggii Britton & Rose",33.933322,-112.694022
"649","Senegalia greggii Britton & Rose",32.341307,-110.855368
"650","Senegalia greggii Britton & Rose",33.681993,-114.217688
"651","Senegalia greggii Britton & Rose",33.488708,-116.216247
"652","Senegalia berlandieri Britton & Rose",28.044478,-98.096437
"653","Senegalia greggii Britton & Rose",36.566151,-114.468764
"654","Senegalia greggii Britton & Rose",33.778464,-116.545869
"655","Senegalia greggii Britton & Rose",32.916874,-116.2392
"656","Senegalia senegal Britton",-20.91166,23.348584
"657","Senegalia greggii Britton & Rose",36.45416,-114.547564
"658","Senegalia schweinfurthii var. schweinfurthii",-24.842838,30.085761
"659","Senegalia greggii Britton & Rose",33.628767,-116.315344
"660","Senegalia greggii Britton & Rose",33.625914,-116.317611
"661","Senegalia greggii Britton & Rose",33.779661,-116.570339
"662","Senegalia greggii Britton & Rose",33.779117,-116.560053
"663","Senegalia greggii Britton & Rose",33.776675,-116.549869
"664","Senegalia greggii Britton & Rose",33.775864,-116.546511
"665","Senegalia greggii Britton & Rose",33.618806,-116.318392
"666","Senegalia greggii Britton & Rose",30.158536,-115.5457
"667","Senegalia greggii Britton & Rose",33.776889,-116.550561
"668","Senegalia greggii Britton & Rose",32.94433,-116.276256
"669","Senegalia greggii Britton & Rose",33.640547,-116.310169
"670","Senegalia greggii Britton & Rose",33.147578,-116.402908
"671","Senegalia greggii Britton & Rose",33.000367,-116.38755
"672","Senegalia greggii Britton & Rose",33.277954,-116.427846
"673","Senegalia caffra (Thunb.) P.J.H.Hurter & Mabb.",-33.13573,27.626164
"674","Senegalia greggii Britton & Rose",33.6104,-116.321542
"676","Senegalia roemeriana Britton & Rose",29.245158,-103.238973
"677","Senegalia greggii Britton & Rose",33.603211,-116.321786
"678","Senegalia greggii Britton & Rose",33.610358,-116.321508
"679","Senegalia greggii Britton & Rose",34.279508,-112.1122
"680","Senegalia greggii Britton & Rose",34.470789,-113.457809
"681","Senegalia berlandieri Britton & Rose",26.58347,-99.150214
"682","Senegalia greggii Britton & Rose",34.469329,-113.62393
"683","Senegalia greggii Britton & Rose",33.615261,-116.319489
"684","Senegalia greggii Britton & Rose",34.473925,-113.459177
"686","Senegalia greggii Britton & Rose",34.47103,-113.456874
"687","Senegalia wrightii (Benth.) Britton & Rose",26.077545,-98.139428
"688","Senegalia greggii Britton & Rose",32.327649,-111.126201
"689","Senegalia greggii Britton & Rose",29.470368,-103.95784
"690","Senegalia berlandieri Britton & Rose",30.139312,-102.69079
"691","Senegalia greggii Britton & Rose",33.610208,-116.320786
"692","Senegalia greggii Britton & Rose",34.584645,-112.023036
"693","Senegalia greggii Britton & Rose",34.034227,-118.044756
"694","Senegalia greggii Britton & Rose",34.109364,-116.263253
